conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2043837526318952937,Mon Apr 13 23:43:33 +0000 2026,2,Dugaan Pelecehan oleh 16 Mahasiswa FH UI: Dipecat dari IKM-Terancam Sanksi Kampus https://t.co/H0KbBfnTMS,2043837526318952937,,,in,,0,0,0,https://x.com/undefined/status/2043837526318952937,1668188086067683331,
2043835881895932284,Mon Apr 13 23:37:01 +0000 2026,4,Aduh benci banget sama orang orang yang anggep kasus pelecehan seksual oleh 16 mahasiswa fh ui ini cuma sebagai gossip teh seru banget entertainment . Ini kasus KEKERASAN SEKSUAL korbannya banyak tolong dipake empati dan nuraninya kepada korban dan kawal pelaku terus.,2043835881895932284,,,in,,0,0,1,https://x.com/undefined/status/2043835881895932284,1886703285664669698,
2043827645851603201,Mon Apr 13 23:04:17 +0000 2026,576,Sumpah gak habis fikri dengan kelakuan 16 mahasiswa FH UI. Bukannya belajar baik-baik untuk melindungi kaum tertindas malah ramai-ramai melakukan pelecehan verbal terhadap perempuan. Parahnya lagi mereka sadar kalau sampai chat nya bocor bakal tamat. Masih berstatus mahasiswa https://t.co/iskWIFoV5B,2043827645851603201,https://pbs.twimg.com/ext_tw_video_thumb/2043827593762439168/pu/img/wJp0VFFe-XG96zuG.jpg,,in,,20,110,202,https://x.com/undefined/status/2043827645851603201,1611654278862766080,
2043782534035837104,Mon Apr 13 20:05:02 +0000 2026,2,PADA GILA INI 16 MAHASISWA FH UICUMA MUTER JAWABANNYA PLENGER BANGETDAN TERPANTAU SETELAH SELESAI ACARA LANGSUNG PADA BUKA HP https://t.co/6uNmPx8PMI,2043782534035837104,https://pbs.twimg.com/media/HFz5XlMasAQvb33.jpg,,in,,0,0,0,https://x.com/undefined/status/2043782534035837104,1263208570495078400,
2043774707057734003,Mon Apr 13 19:33:56 +0000 2026,1,16 Mahasiswa FH UI pelaku KS di grup line. #pelecehanmahasiswi,2043774707057734003,,,in,,0,0,0,https://x.com/undefined/status/2043774707057734003,844488295857831937,
2043762897210441893,Mon Apr 13 18:47:00 +0000 2026,4,Calon penegak hukum tapi kok malah jadi terduga pelaku pelecehan? Lagi-lagi ruang aman di kampus dipertanyakan. Mirisnya kali ini melibatkan 16 mahasiswa FH UI yang seharusnya paling paham tentang keadilan. https://t.co/BMJrtxz8bC,2043762897210441893,https://pbs.twimg.com/media/HFznhhGasAEF-ej.jpg,,in,,0,1,0,https://x.com/undefined/status/2043762897210441893,1788177201466355712,
2043753964269883748,Mon Apr 13 18:16:39 +0000 2026,0,@Qiarfi intinya ada grup isinya 16 mahasiswa fh ui yg di dalam grup itu mereka melakukan KS secara verbal ke mahasiswi dan bahkan dosen kak cmiiw yaa,2043755257793261758,,Qiarfi,in,,0,3,0,https://x.com/undefined/status/2043755257793261758,1490976020890980354,
2043537019285197296,Mon Apr 13 13:06:45 +0000 2026,26,@sadampermana_w mereka baru minta maaf doang kawal terus sampe ada sanksi setimpal https://t.co/VJRoH0ZeQu,2043677270695657692,,sadampermana_w,in,,0,1,1,https://x.com/undefined/status/2043677270695657692,1800178104188764160,
2043668639447163102,Mon Apr 13 12:32:27 +0000 2026,6,16 Mahasiswa FH UI Lecehkan Mahasiswi di Grup Chat Ini Tanggapan Kampus ~RK Baca di sini: https://t.co/VkEiotJyWP,2043668639447163102,,,in,,0,2,2,https://x.com/undefined/status/2043668639447163102,23343960,
2043640301022278004,Mon Apr 13 11:37:10 +0000 2026,23,@thxorns minta maaf doang mereka minimal sanksi https://t.co/VJRoH0ZeQu,2043654725321826727,,thxorns,in,,0,0,3,https://x.com/undefined/status/2043654725321826727,1800178104188764160,
2043062344675397897,Mon Apr 13 11:35:09 +0000 2026,3,@bebekqaleo @sampahfhui masa cuma minta maaf doang ada sanksi lah https://t.co/VJRoH0ZeQu,2043654219430040062,,bebekqaleo,in,,0,0,1,https://x.com/undefined/status/2043654219430040062,1800178104188764160,
2043605153467785404,Mon Apr 13 08:20:11 +0000 2026,4,16 Mahasiswa FH UI Diduga Lakukan Kekerasan Seksual ke Mahasiswi ~TR Klik untuk baca: https://t.co/F2QAUs8wCI,2043605153467785404,,,in,,0,1,4,https://x.com/undefined/status/2043605153467785404,23343960,
2044189279480627224,Tue Apr 14 23:01:18 +0000 2026,0,Kasus dugaan pelecehan seksual yang melibatkan mahasiswa Universitas Indonesia menjadi sorotan publik berikut fakta terkait awal mula terbongkarnya peristiwa tersebut terungkap. Baca Selengkapnya: https://t.co/8qaro3HXap https://t.co/AobcgO1LZI,2044189279480627224,https://pbs.twimg.com/media/HF5qUScaoAAjtWY.jpg,,in,,0,0,0,https://x.com/undefined/status/2044189279480627224,103551225,
2044184727658344858,Tue Apr 14 22:43:12 +0000 2026,1,16 Mahasiswa FH UI Terancam Sanksi DO ‼️ https://t.co/bszluMGCFX,2044184727658344858,https://pbs.twimg.com/ext_tw_video_thumb/2044184580396314624/pu/img/lBJw0L96-qHIT5Mv.jpg,,in,,0,0,0,https://x.com/undefined/status/2044184727658344858,1378911463436288000,
2044183719037284629,Tue Apr 14 22:39:12 +0000 2026,0,HEBOH Kasus Pelecehan Seksual di UI diduga pelaku 16 Mahasiswa FH UI bikin grup chat mesum pelecehan mahasiswi isi chatnya NGERI Pelaku terancam di DO https://t.co/5VQ6GwPQK0,2044183719037284629,,,in,,0,0,0,https://x.com/undefined/status/2044183719037284629,3277399364,
2044179040605741190,Tue Apr 14 22:20:36 +0000 2026,3,Makin seru aja ngikutin perkembangan kasus 16 mahasiswa FH UI yg ke ss chat grup mesumnya yg jelas2 melecehkan perempuan. Bahkan yg ngelive sidangnya ternyata pelaku juga. Beda sirkel aja. Gak heran si. Makanya klo ada yg bongkar2 jgn langsung dianggap hero. Bisa plot twist ,2044179040605741190,,,in,,0,1,0,https://x.com/undefined/status/2044179040605741190,1675796975827161089,
2044060002512712181,Tue Apr 14 22:07:30 +0000 2026,2,@Pyroncalanyala Yang rame itu kasus 16 mahasiswa FH UI diduga pelecehan seksual lewat grup chat (verbal &amp; objectification). Kemarin sidang terbuka live-nya sama Dikidoy (mahasiswa FH juga). Awalnya cuma 2 yang muncul 14 lainnya telat bikin orang pada heboh &amp; mulai nyorotin anak fh yang gak fh,2044175740363751915,,Pyroncalanyala,in,,0,0,0,https://x.com/undefined/status/2044175740363751915,1396324148,
2044173091245568332,Tue Apr 14 21:56:58 +0000 2026,0,Kronologi Kasus Dugaan Pelecehan Seksual oleh 16 Mahasiswa FH UI Lewat Grup Chat Terungkap https://t.co/Jzxtdy3wJv lewat @tribunnews #fhui #fh #pelaku #universitasindonesia #mahasiswa #viral,2044173091245568332,,,in,,0,0,0,https://x.com/undefined/status/2044173091245568332,483408930,
2044170163994386813,Tue Apr 14 21:45:20 +0000 2026,41,16 mahasiswa FH UI diduga menjadikan grup chat sebagai arena pelecehan seksual dan objektifikasi perempuan. Fatimah Azzahra Wakil Ketua BEM UI menegaskan: Ini sebuah ironi besar. Kasus kekerasan seksual separah ini dilakukan oleh orang-orang yang seharusnya paling sadar https://t.co/5iRsca01LU,2044170163994386813,https://pbs.twimg.com/ext_tw_video_thumb/2044169993848532993/pu/img/B8rG9eDz2hHLx5Wx.jpg,,in,,3,10,23,https://x.com/undefined/status/2044170163994386813,3827798354,
2044155581720899722,Tue Apr 14 20:47:23 +0000 2026,0,Kronologi dan Nama 16 Mahasiswa FH UI Pelaku Pelecehan Seksual https://t.co/PtatuK4eDU,2044155581720899722,,,in,,0,0,0,https://x.com/undefined/status/2044155581720899722,2412572689,
2044123186711933259,Tue Apr 14 18:38:40 +0000 2026,1,Sebanyak 16 mahasiswa FH UI angkatan 2023 disinyalir menjadi pelaku kekerasan seksual (KS) melalui grup chat. Yakin cuma di FH UI? Ada lagi nggak? - DG https://t.co/saYYu9yl7t,2044123186711933259,https://pbs.twimg.com/media/HF4vJBka0AAYJ1t.jpg,,in,,0,2,2,https://x.com/undefined/status/2044123186711933259,2340155395,
2044104967548796976,Tue Apr 14 17:30:37 +0000 2026,0,KALAU MENURUT AI Hukuman yang **setimpal** untuk 16 mahasiswa FH UI ini harus mempertimbangkan dua lapis: **sanksi internal kampus** dan **proses pidana** (jika korban melapor ke polisi). ### 1. Sanksi Internal Kampus (yang sedang berjalan sekarang) UI melalui **Satgas PPKS**,2044106060932493812,,freedomlivox,in,,0,0,0,https://x.com/undefined/status/2044106060932493812,2042924520756166656,
2044097345315582240,Tue Apr 14 16:55:59 +0000 2026,0,Kronologi dan Nama 16 Mahasiswa FH UI Pelaku Pelecehan Seksual https://t.co/aime2WTyQu via @metrotvnews,2044097345315582240,,,in,,0,0,0,https://x.com/undefined/status/2044097345315582240,830819626548236288,
2044090270313254951,Tue Apr 14 16:27:52 +0000 2026,0,Daftar 16 Mahasiswa FH UI Terduga Pelecehan Sempat Klaim Punya Bekingan Kuat Terungkap ke Publik!! https://t.co/FKaqzymrcR https://t.co/EAWzDGjF3Q,2044090270313254951,https://pbs.twimg.com/media/HF4RRJ3asAE2Ocy.jpg,,in,,0,0,0,https://x.com/undefined/status/2044090270313254951,1272667636170514433,
2044087568183243086,Tue Apr 14 16:17:08 +0000 2026,0,16 Mahasiswa FH UI pelaku kekerasan seksual mulai siapkan bekingan dari ordal kampus hingga buzzer untuk selamatkan diri dari DO https://t.co/hZpFJjktCO,2044087568183243086,,,in,,0,0,0,https://x.com/undefined/status/2044087568183243086,325396331,
2044087112195289230,Tue Apr 14 16:15:19 +0000 2026,1,Ini berita tendensius/ fitnah. Jauh dari fakta. Tidak ada pelecehan seksual Yg ada pelanggaran privasi oleh penyebar percakapan pribadi/privat.. Berita ini melanggar hukum Kronologi dan Nama 16 Mahasiswa FH UI Pelaku Pelecehan Seksual https://t.co/Pc1ToblgLI via @metrotvnews,2044087112195289230,,,in,,0,0,5,https://x.com/undefined/status/2044087112195289230,736441309,
2044078700040491295,Tue Apr 14 15:51:15 +0000 2026,5,Konteks lebih lengkap. https://t.co/tOQGR7R2sL,2044081053875462271,,airdropteros,in,,0,0,2,https://x.com/undefined/status/2044081053875462271,1411436170374832129,
2044073956437831747,Tue Apr 14 15:23:02 +0000 2026,0,Lihat berita 16 mahasiswa FH UI terlibat KS saya benar-benar khawatir. Kami orang tua berjuang bayar sekolah kuliah mahal supaya anak punya masa depan cerah. Tapi sekarang malah takut kampus jadi tempat yang berbahaya. Besok sidang etik semoga pihak kampus ambil tindakan https://t.co/BG45Jx6dsQ,2044073956437831747,https://pbs.twimg.com/media/HF4Ca8paQAAD48n.jpg,,in,,0,0,0,https://x.com/undefined/status/2044073956437831747,2037947686385487872,
2044062466175586780,Tue Apr 14 14:37:23 +0000 2026,0,Haii aku disini cuma pengen kasih tau opini aku tentang masalah yang terjadi sekarang ini yaitu 16 mahasiswa FH UI yang melakukan KS.,2044062466175586780,,,in,,0,1,0,https://x.com/undefined/status/2044062466175586780,1975797162614398977,
2044049149671420200,Tue Apr 14 13:44:28 +0000 2026,18,16 Mahasiswa FH UI Terduga Pelaku Pelecehan Seksual Ditampilkan Disiarkan Live di Medsos https://t.co/Hxovqs5plF,2044049149671420200,,,in,,0,0,17,https://x.com/undefined/status/2044049149671420200,887743587579944960,
2044037009531122171,Tue Apr 14 12:56:14 +0000 2026,2,Kasus pelecehan 16 mahasiswa FH UI terungkap dari grup angkatan diawali pelaku minta maaf. Chat seksual viral dan ditelusuri BEM. Baca selengkapnya: https://t.co/gItD9s0l5t ~RK #pelecehan #FHUI #viral https://t.co/u4KL10c3Zc,2044037009531122171,https://pbs.twimg.com/media/HF3goiqasAEndvY.jpg,,in,,0,1,0,https://x.com/undefined/status/2044037009531122171,23343960,
2044313568334811147,Thu Apr 16 23:38:53 +0000 2026,1,@detikjabar_ 16 mahasiswa FH UI harus menghadapi publik setelah terlibat dalam kasus mengungkapkan verbal terhadap perempuan dalam grup percakapan. #PendidikanEtika #PelecehanVerbal #FHPertanggungjawaban #SolidaritasMahasiswa @detikjabar_ https://t.co/YuQ0XfSUBK,2044923514071978358,,detikjabar_,in,,0,0,0,https://x.com/undefined/status/2044923514071978358,1774017279648501760,
2044802271683490302,Thu Apr 16 15:37:06 +0000 2026,20,‼️ UPDATE KASUS KEKERASAN SEKSUAL OLEH 16 MAHASISWA FH UI Untuk sementara 16 mahasiswa FH UI yang melakukan KS di sebuah grup WA DISKORS dari tanggal 15 April sampai 30 Mei 2026. Perlu diperhatikan kalau UI juga menegaskan ini bukan keputusan akhir dan masih dalam proses https://t.co/FXtWnJkAOX,2044802271683490302,https://pbs.twimg.com/media/HGCY0twasAAjIdN.jpg,,in,,0,1,2,https://x.com/undefined/status/2044802271683490302,1419613040723431426,
2044771363475624344,Thu Apr 16 13:34:17 +0000 2026,0,Anggota Komisi VIII DPR RI Selly Andriany Gantina meminta Universitas Indonesia memprioritaskan perlindungan korban dalam kasus dugaan pel3cehan s3ksual daring yang melibatkan 16 mahasiswa FH UI terhadap 27 korban. #fyp #dprri #fhui #korban #trendingvideo https://t.co/d8cH3YBWH6,2044771363475624344,https://pbs.twimg.com/amplify_video_thumb/2044771232458190849/img/KjBpZT4PznYurPB3.jpg,,in,,0,0,0,https://x.com/undefined/status/2044771363475624344,1659087606980968452,
2044768592340918324,Thu Apr 16 13:23:17 +0000 2026,0,Anggota Komisi VIII DPR RI Selly Andriany Gantina meminta Universitas Indonesia memprioritaskan perlindungan korban dalam kasus dugaan pelecehan seksual daring oleh 16 mahasiswa FH UI terhadap 27 korban. #fyp #trendingvideo #dprri #sellyandrianygantina #fhui https://t.co/k44yuQNmUE,2044768592340918324,https://pbs.twimg.com/amplify_video_thumb/2044768532098150400/img/t-udR7F7cOLZ_gR0.jpg,,in,,0,0,0,https://x.com/undefined/status/2044768592340918324,2042077768876261376,
2044745876250517971,Thu Apr 16 11:53:01 +0000 2026,1,16 mahasiswa FH UI terlibat kekerasan seksual cuma diskors sampai Mei 2026? Ini bukan sanksi ini libur panjang. Korban harus kuliah tiap hari dengan trauma sementara pelaku masih bisa lanjut karir hukumnya? Kemana etika hukumnya?,2044745876250517971,,,in,,0,0,0,https://x.com/undefined/status/2044745876250517971,1484121227916906498,
2044732596232581593,Thu Apr 16 11:00:14 +0000 2026,0,16 Mahasiswa FH UI Dinonaktifkan Sementara &amp; Dilarang Injak Kaki di Kampus usai Kasus Pelecehan Seksual https://t.co/8DYkh8NSiy,2044732596232581593,,,in,,0,0,0,https://x.com/undefined/status/2044732596232581593,1892110442090332162,
2044721965454557687,Thu Apr 16 10:18:00 +0000 2026,2,Geger di UI: 16 mahasiswa FH di-nonaktifkan sementara buntut dugaan kasus pelecehan seksual. Mereka nggak boleh kuliah nggak boleh ke kampus nama juga hilang dari PDDIKTI tapi masa studi tetap jalan. Kok nggak di DO? Baca selengkapnya: https://t.co/ORXPBaEqW5 #FHUI https://t.co/0xEHI4jI5J,2044721965454557687,https://pbs.twimg.com/media/HGBGdxpbQAA5NAD.jpg,,in,,0,0,0,https://x.com/undefined/status/2044721965454557687,2340155395,
2044694113887601009,Thu Apr 16 08:27:19 +0000 2026,1,16 Mahasiswa FH UI Dinonaktifkan Sementara Terkait Dugaan Pelecehan Seksual Ini Penjelasan Kampus https://t.co/0e2nxZGQHh lewat @tribunnews,2044694113887601009,,,in,,0,0,0,https://x.com/undefined/status/2044694113887601009,1239919987227127808,
2044685286253437357,Thu Apr 16 07:52:15 +0000 2026,0, Lakn*t 16 Mahasiswa Bejat UI Viral: 16 mahasiswa FH UI diadili sidang internal tengah malam (13 14/4). Diduga lakukan pelecehan seksual verbal &amp; digital ke mahasiswi hingga dosen. Spill WA beredar praktik serupa disebut berulang &amp; dinormalisasi. Sebuah utas https://t.co/H7newbJPCa,2044685286253437357,https://pbs.twimg.com/media/HGAuXunbEAATnk_.jpg,,in,,0,2,0,https://x.com/undefined/status/2044685286253437357,798770586784702464,
2044679686903697772,Thu Apr 16 07:30:00 +0000 2026,0,Kasus yang menyeret 16 mahasiswa FH UI lagi ramai banget dibahas apalagi setelah terungkap isi chat yang dinilai melecehkan perempuan mulai dari mahasiswi sampai dosen. Tapi tahukah kamu kalau bentuk kekerasan seksual itu luas banget? Geser untuk tahu bentuk kekerasan lainnya. https://t.co/P5x9iUqSEm,2044679686903697772,https://pbs.twimg.com/media/HF_56RvbYAA9uDn.jpg,,in,,0,0,1,https://x.com/undefined/status/2044679686903697772,1382213818370039808,
2044678341865972211,Thu Apr 16 07:24:39 +0000 2026,1,Anggota Komisi VIII DPR RI Selly Andriany Gantina meminta Universitas Indonesia (UI) untuk memprioritaskan perlindungan korban dalam kasus pelecehan seksual daring yang melibatkan 16 mahasiswa FH UI dengan 27 korban. #folkjogja #infojogja https://t.co/5U7DmFiRN2,2044678341865972211,https://pbs.twimg.com/amplify_video_thumb/2044678325277532160/img/IS3eo0sXcdcQUbMs.jpg,,in,,0,0,1,https://x.com/undefined/status/2044678341865972211,1271494478742896642,
2044660598370451484,Thu Apr 16 06:14:09 +0000 2026,0,UI Nonaktifkan Status Akademik 16 Mahasiswa FH UI Terkait Kasus Dugaan Pelecehan Seksual https://t.co/cfcvNqtYx0 #PelecehanSeksual #ChatMesum #FHUI #Viral #UI #UniversitasIndonesia #Mahasiswa #FakultasHukum,2044660598370451484,,,in,,0,0,0,https://x.com/undefined/status/2044660598370451484,1870660297968758784,
2044636447454728452,Thu Apr 16 04:38:11 +0000 2026,0,Semoga kasus dugaan KS oleh 16 mahasiswa FH UI bisa ada kepastian hukum baik bagi terduga pelaku maupun bagi para korban sehingga spekulasi asumsi dan sebagainya tidak makin liar. https://t.co/SxZuGlWIs5,2044636447454728452,,,in,,0,0,0,https://x.com/undefined/status/2044636447454728452,1966086666575364098,
2044626843828101400,Thu Apr 16 04:00:01 +0000 2026,0,Universitas Indonesia mengambil langkah tegas dengan menonaktifkan sementara 16 mahasiswa Fakultas Hukum yang terlapor dalam kasus dugaan kekerasan verbal. https://t.co/agVUeo4HFW,2044626843828101400,,,in,,0,0,0,https://x.com/undefined/status/2044626843828101400,68930552,
2044616487248531685,Thu Apr 16 03:18:52 +0000 2026,1,16 Mahasiswa FH UI Terduga Pelaku Pelecehan Seksual Tak Boleh Ikut Kuliah hingga Akhir Mei https://t.co/0CKuwXDlnE,2044616487248531685,,,in,,0,1,0,https://x.com/undefined/status/2044616487248531685,132078023,
2044605826875482252,Thu Apr 16 02:36:30 +0000 2026,0,Kasus dugaan p3l3cehan di kampus kembali jadi sorotan. Setelah kasus 16 mahasiswa FH UI di grup chat kini muncul video mahasiswa ITB yang viral dan menuai kritik. Video itu menampilkan Orkes Semi Dangdut (OSD) HMT ITB membawakan lagu Erika . https://t.co/uHjvf2HOHD,2044605826875482252,https://pbs.twimg.com/amplify_video_thumb/2044605723724992512/img/InmBFZoFqxpuBQvC.jpg,,in,,0,0,0,https://x.com/undefined/status/2044605826875482252,2005665660685451264,
2043318050842394692,Sun Apr 12 13:19:31 +0000 2026,0,(7) Recht Football Club FH UI 2026 Recht Taekwondo FH UI 2026 Law s Art Performers FH UI 2026 dan Law Table Tennis Club FH UI 2026 Narahubung: Dimas (88imski/081213342414) #BEMFHUI2026 BEM FH UI 2026 Harmoni Memberi Arti,2043318096719745150,,BEM_FHUI,in,,0,0,0,https://x.com/undefined/status/2043318096719745150,416314022,
2043318050842394692,Sun Apr 12 13:19:29 +0000 2026,0,(5) bersama mengenai pencegahan dan penanganan kekerasan seksual di lingkup FH UI. BEM FH UI BSO FH UI dan BK FH UI: Badan Eksekutif Mahasiswa FH UI 2026 Business Law Society FH UI 2026 Derecho Badminton Club FH UI 2026 Indonesia Law Debate Society FH UI 2026 ,2043318088461132266,,BEM_FHUI,in,,0,1,0,https://x.com/undefined/status/2043318088461132266,416314022,
2043318050842394692,Sun Apr 12 13:19:20 +0000 2026,56,[PERNYATAAN SIKAP BEM FH UI BSO FH UI DAN BK FH UI] Halo FH UI UI dan Indonesia! https://t.co/lTrpNXG3vh,2043318050842394692,https://pbs.twimg.com/media/HFtS733aIAA1d0t.jpg,,in,,1,4,8,https://x.com/undefined/status/2043318050842394692,416314022,
2043176464900866463,Sun Apr 12 03:56:44 +0000 2026,0,gue pernah ke fhui buat edukasi mrk soal KS waktu petinggi BEM FH UI viral krn bikin gerakaan gak pantes waktu parade ui. ketemu ama anak2 bem nya dan yg ngurus parade dr fh (w lupa namanya) sama bbrp dosen. tanggepan mrk ya jelek gt masih ada aja yang nyalahin pakaian wkwk,2043176464900866463,,,in,,0,1,0,https://x.com/undefined/status/2043176464900866463,1552829304366833664,
2043763950282805674,Mon Apr 13 18:51:11 +0000 2026,1,Fuck off all about this shit Tapi mikir random sekret BEM FH UI itu pasti capek ngeluarin banyak surat dalam satu waktu️ ((baca-baca thread laen mahasiswa FH UI (entah semua atau FH doang) juga kayaknya lagi masa UTS ya?)),2043763950282805674,,,in,,0,0,0,https://x.com/undefined/status/2043763950282805674,1546903939160764417,
2043762897210441893,Mon Apr 13 18:47:04 +0000 2026,0,BEM FH UI bersikap tegas kecewa terhadap kasus ini dan tidak akan mentolerir tindakan yang tidak berpihak pada korban. Saat ini mereka sangat berhati-hati dalam menyampaikan kronologi demi melindungi identitas dan keamanan korban.,2043762915245998538,,sukamengetik,in,,0,1,0,https://x.com/undefined/status/2043762915245998538,1788177201466355712,
2043762897210441893,Mon Apr 13 18:47:02 +0000 2026,0,Kasus dugaan kekerasan seksual yang melibatkan 16 mahasiswa Fakultas Hukum Universitas Indonesia (FH UI) sedang menjadi sorotan. Kasus ini dikonfirmasi oleh Ketua BEM FH UI Anandaku Dimas Rumi Chattaristo pada Senin 13 April 2026.,2043762903493517799,,sukamengetik,in,,0,1,0,https://x.com/undefined/status/2043762903493517799,1788177201466355712,
2043756701569208527,Mon Apr 13 18:22:23 +0000 2026,5,dikidoy the next ketua bem fh ui pls,2043756701569208527,,,in,,0,0,0,https://x.com/undefined/status/2043756701569208527,1584562417,
2043705652418371681,Mon Apr 13 17:36:37 +0000 2026,3,@sadampermana_w 1. dimas (ketua BEM FH UI) 2. alvi 3. kei ralat ternyata mereka yang naik ya tidak jadi 2 lainnya,2043745185218359783,,demennethink,in,,0,1,0,https://x.com/undefined/status/2043745185218359783,1667206975179071488,
2043693546490978497,Mon Apr 13 14:28:26 +0000 2026,3270,Jd akun jakbal ini punya 7 followers. Bbrp diantaranya adl akun dump dr masing2 divisi organisasi tsb bahkan ada yg ngefollback akun jakbal juga. Ini mengindikasikan kl jakbal adalah emg salah satu anak organisasi yg sama ditambah pernah komen kayak gini di ig bem fh ui (pic 3) https://t.co/gmkktGl1Gc,2043697827113754817,https://pbs.twimg.com/media/HFysVuLawAAJ28p.jpg,brewedkidney,in,,30,6,84,https://x.com/undefined/status/2043697827113754817,1409888480,
2044045642335695161,Tue Apr 14 13:30:41 +0000 2026,0,Sumber: pernyataan resmi FH UI BEM FH UI &amp; pemberitaan media kredibel (Tempo Kompas detik dll). Kamu boleh repost atau quote tweet ini kalau mau. Stay safe &amp; bijak ya dalam diskusi. Kasus ini penting dibahas tapi jangan jadi bahan bully personal yang berlebihan. CMIIW,2044045682647150715,,aglioliow,in,,0,0,0,https://x.com/undefined/status/2044045682647150715,1169284723354423296,
2044045642335695161,Tue Apr 14 13:30:37 +0000 2026,0, 13 April 2026 malam s/d 14 April dini hari BEM FH UI gelar forum sidang terbuka di Auditorium FH UI (Depok). Ratusan mahasiswa hadir untuk menuntut pelaku dihadirkan &amp; di-DO (drop out). Sidang sempat live di TikTok.--,2044045663688855951,,aglioliow,in,,0,1,0,https://x.com/undefined/status/2044045663688855951,1169284723354423296,
2044040220598034620,Tue Apr 14 13:09:02 +0000 2026,0,BEM FH UI BSO FH UI dan BK FH UI melalui akun Instagram (@bem.fhui) turut menyatakan sikap terhadap kekerasan seksual yang terjadi dengan berkomitmen mengedepankan perspektif korban dan menerapkan sanksi sosial terhadap pelaku.,2044040232216182856,,gemagazinepnj_,in,,0,1,0,https://x.com/undefined/status/2044040232216182856,1322915352871727106,
2044031807977582671,Tue Apr 14 12:35:42 +0000 2026,0,Ketua BEM FH UI Anandaku Dimas Rumi Chattaristo mengatakan para pelaku sengaja dikumpulkan di sebuah forum untuk mewadahi korban yang ingin mendapatkan permohonan maaf langsung. Sumber: CNN Indonesia,2044031843465605501,,dosenmahasiswa1,in,,0,0,0,https://x.com/undefined/status/2044031843465605501,1975180723180228608,
2044023987152572456,Tue Apr 14 12:04:32 +0000 2026,2,Sidang terbuka ini adalah permintaan korban untuk menuntut maaf yang telah disetujui pihak fakultas. Awalnya cuma 2 pelaku yang datang sementara 14 lainnya sempat ditahan oleh orang tua masing-masing. Ketua BEM FH UI Dimas Rumi mengaku harus berdialog dan negosiasi dulu https://t.co/6UZHvZwq15,2044024000893079599,https://pbs.twimg.com/media/HF3U_b0asAUbs4E.jpg,officialfgmedia,in,,0,1,1,https://x.com/undefined/status/2044024000893079599,1808408529734361091,
2044023885314826523,Tue Apr 14 12:04:05 +0000 2026,0,Profil Anandaku Dimas Rumi Chattaristo Ketua BEM FH UI 2026 @joswito https://t.co/D7mnsJCdQW #FHUI #BEMFHUI #PelecehanSeks,2044023885314826523,,,in,,0,0,0,https://x.com/undefined/status/2044023885314826523,216268968,
2043987954612482428,Tue Apr 14 09:41:18 +0000 2026,94,Ketua Badan Eksekutif Mahasiswa (BEM) FH UI Anandaku Dimas Rumi Chattaristo mengatakan semula pelaku yang bersedia masuk ruangan hanya dua dari 16 orang pelaku. Hal ini disebabkan orangtua pelaku yang menahan 14 (orang) lainnya ujar Dimas. Baca selengkapnya: https://t.co/WEDZMPxVhL,2043987954612482428,https://pbs.twimg.com/media/HF20MPOasAAvk40.jpg,,in,,0,6,35,https://x.com/undefined/status/2043987954612482428,23343960,
2043962702045860150,Tue Apr 14 08:00:57 +0000 2026,0,Respon BEM FH UI Terkait Skandal Pelecehan: Desak Rektorat Keluarkan 16 Mahasiswa Terlibat https://t.co/mcOLxXhI2S,2043962702045860150,,,in,,0,0,0,https://x.com/undefined/status/2043962702045860150,89877164,
2043955621045932279,Tue Apr 14 07:32:49 +0000 2026,1,Kasus dugaan pelecehan seksual di grup WhatsApp mahasiswa UI sedang diusut. Dekanat dan BEM FH UI menggelar forum untuk meminta maaf dari pelaku. https://t.co/UpTKpJlIf8,2043955621045932279,,,in,,0,0,0,https://x.com/undefined/status/2043955621045932279,48890883,
2043912446080069924,Tue Apr 14 04:41:15 +0000 2026,1,BEM FH UI Tuntut DO 16 Mahasiswa Terduga Pelaku Pelecehan Seksual di Grup Chat https://t.co/CyfHSATBR7,2043912446080069924,,,in,,0,0,1,https://x.com/undefined/status/2043912446080069924,47274731,
2043901374560383104,Tue Apr 14 03:57:18 +0000 2026,0,4/ Dekan menyatakan fakultas sedang melakukan penelusuran dan verifikasi menyeluruh bersama Satgas PPKS UI. BEM FH UI dan organisasi internal lainnya juga mengeluarkan pernyataan mengutuk dan mendukung proses hukum kampus.,2043901383213240559,,deliknewsX,in,,0,1,0,https://x.com/undefined/status/2043901383213240559,1928663121142624256,
2043897397659742700,Tue Apr 14 03:41:29 +0000 2026,0,3/ BEM FH UI langsung cabut keanggotaan organisasi pelaku. Dekan FH UI Parulian Paidi Aritonang nyatakan fakultas terima laporan 12 April &amp; lakukan investigasi menyeluruh. Bisa pidana + pelanggaran kode etik kampus.,2043897403338821932,,deliknewsX,in,,0,1,0,https://x.com/undefined/status/2043897403338821932,1928663121142624256,
2043892928721105289,Tue Apr 14 03:23:42 +0000 2026,7,BEM FH UI Desak 16 Mahasiswa Terduga Pelecehan Seksual Dikeluarkan dari Kampus https://t.co/cNNYjJd4dr,2043892928721105289,,,in,,0,0,2,https://x.com/undefined/status/2043892928721105289,132078023,
